open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743814080,2.1283,2.1298,2.1283,2.1283,65503.0,139458.4961,828,15954.0,33970.3477,0
1743814140,2.1282,2.1289,2.1282,2.1285,27102.0,57691.1077,406,5958.0,12681.7927,0
1743814200,2.1284,2.13,2.1284,2.1288,49896.0,106256.1022,694,14608.0,31108.2243,0
1743814260,2.1289,2.1299,2.1288,2.1298,23534.0,50109.26,433,14096.0,30014.5423,0
1743814320,2.1299,2.1327,2.1296,2.1324,78012.0,166244.2789,1006,46125.0,98278.0213,0
1743814380,2.1324,2.1334,2.1303,2.1307,84262.0,179707.1742,1010,15303.0,32632.3844,0
1743814440,2.1306,2.132,2.1301,2.1304,27060.0,57671.7279,554,8348.0,17791.0918,0
1743814500,2.1304,2.1328,2.13,2.1327,48510.0,103403.6024,485,44704.0,95292.9289,0
1743814560,2.1327,2.138,2.1327,2.1379,592414.0,1265157.291,1802,392589.0,838364.9692,0
1743814620,2.138,2.138,2.1355,2.136,77589.0,165792.5086,741,26651.0,56939.0683,0
