412097996,2025-04-09 00:29:55,XRPUSD,2773.58658027,1.80272,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097997,2025-04-09 00:29:55,XRPUSD,93.53841973,1.80272,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097999,2025-04-09 00:29:57,XRPUSD,18.41281069,1.8024,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:29_summary,2025-04-09 00:29:00,XRPUSD,6250.78239732,1.8026093428135126,Buy,1.80058,1.8014,N/A,N/A,N/A,N/A
412098058,2025-04-09 00:30:15,XRPUSD,1452.0,1.80136,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098059,2025-04-09 00:30:15,XRPUSD,4627.0,1.80162,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098060,2025-04-09 00:30:15,XRPUSD,1328.674,1.80184,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098080,2025-04-09 00:30:23,XRPUSD,70.823,1.80132,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098081,2025-04-09 00:30:23,XRPUSD,50.365,1.80099,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098103,2025-04-09 00:30:29,XRPUSD,35.23845655,1.80557,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:30_summary,2025-04-09 00:30:00,XRPUSD,7564.10045655,1.8016201326441101,Buy,1.80414,1.80481,N/A,N/A,N/A,N/A
412098200,2025-04-09 00:31:09,XRPUSD,192.168,1.80755,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098243,2025-04-09 00:31:30,XRPUSD,178.229,1.80916,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098266,2025-04-09 00:31:35,XRPUSD,21.35531194,1.80969,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098317,2025-04-09 00:31:45,XRPUSD,11.57555825,1.80609,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098325,2025-04-09 00:31:56,XRPUSD,75.141,1.80778,Buy,N/A,N/A,N/A,N/A,N/A,N/A
